timestamp_s,motor_id,temp_c,rpm,battery_voltage_v,battery_current_a,phase_u_back_emf_v,phase_v_back_emf_v,phase_w_back_emf_v,phase_u_current_a,phase_v_current_a,phase_w_current_a,vibration_x_g,vibration_y_g,vibration_z_g,fault_type,rul_minutes
68.880000,motor_3,66.95716,2948.00046,68.35953,49.76871,-20.15349,28.25960,-3.66271,-27.92102,26.22829,-2.88031,-0.0262815,0.1332373,-0.0476373,winding_short,67.677
68.882500,motor_3,67.03075,2955.51403,68.45687,50.35617,19.25559,-28.54167,5.04161,25.87635,-27.62127,4.95612,0.1755470,0.1178210,0.0160286,winding_short,67.677
68.885000,motor_3,66.43225,2955.31626,68.42035,48.93874,-18.56846,29.12125,-6.16729,-24.97434,26.69374,-5.40986,-0.0266792,0.0642357,-0.0487345,winding_short,67.677
68.887500,motor_3,66.13083,2948.13363,68.54433,48.05133,17.07044,-29.81432,8.13000,23.06906,-26.60479,6.91715,0.0999918,0.0884533,0.0374008,winding_short,67.677
68.890000,motor_3,66.76975,2952.81701,68.39936,49.37957,-15.86532,30.58372,-10.02961,-22.13554,28.20859,-8.69287,-0.1245963,0.0171732,-0.0322804,winding_short,67.677
68.892500,motor_3,66.76361,2951.61949,68.36097,49.67659,14.99391,-30.66236,11.48613,20.48104,-28.41848,10.90582,0.0132140,0.0558031,0.0263162,winding_short,67.677
68.895000,motor_3,66.87565,2955.02755,68.43515,49.68409,-13.46434,30.51000,-13.00046,-18.93203,28.02846,-11.92209,-0.0812734,0.0714990,-0.0199134,winding_short,67.677
68.897500,motor_3,66.54790,2959.47157,68.45061,48.86844,12.50680,-30.96915,14.76468,17.35190,-28.28033,13.00939,0.0811181,0.1073092,0.0467180,winding_short,67.677
68.900000,motor_3,66.29656,2945.48164,68.53996,48.03275,-11.13667,30.37968,-16.42637,-14.86838,27.33390,-13.88196,0.0031637,0.0726141,-0.0063333,winding_short,67.677
68.902500,motor_3,66.76198,2947.01308,68.64900,49.28739,9.78494,-30.49579,17.62821,12.99603,-28.34026,15.91341,0.1084742,0.0577599,-0.0005327,winding_short,67.677
68.905000,motor_3,66.64078,2957.17867,68.25708,49.07340,-8.52225,30.29542,-19.27047,-11.15940,27.62319,-16.66196,0.0128166,0.0759371,-0.0532519,winding_short,67.677
68.907500,motor_3,66.63057,2958.64220,68.63160,48.74184,7.21179,-30.20898,20.68580,9.60040,-27.03466,17.56355,0.0429715,0.0170130,0.0383045,winding_short,67.677
68.910000,motor_3,66.86780,2946.87107,68.26013,49.67089,-5.29634,29.44581,-21.30549,-7.54289,27.03191,-18.87403,-0.0421911,0.0259868,-0.0033675,winding_short,67.677
68.912500,motor_3,66.89235,2956.04243,68.43908,49.75320,3.95243,-29.08351,22.87479,5.45895,-26.69207,20.83074,-0.0320965,-0.0060781,0.0247713,winding_short,67.677
68.915000,motor_3,66.72398,2951.66872,68.29601,49.47904,-2.31981,28.28146,-24.08303,-2.99219,26.71364,-20.72838,-0.0051910,0.0155092,-0.0613028,winding_short,67.677
68.917500,motor_3,66.40408,2958.45784,68.20761,48.50601,1.43899,-27.30882,24.91077,1.41197,-25.13635,21.14601,-0.0211889,0.0016052,-0.0128940,winding_short,67.677
68.920000,motor_3,66.71916,2942.69504,68.17027,49.03310,0.60593,26.43543,-25.32844,0.98033,24.10193,-22.93304,0.0378660,0.0427427,0.0198630,winding_short,67.677
68.922500,motor_3,66.95068,2948.98275,68.41993,50.13599,-1.79803,-25.54563,26.55172,-1.98609,-23.56711,23.90711,0.0161931,0.0070596,0.0301928,winding_short,67.677
68.925000,motor_3,67.00533,2947.85034,68.33760,49.76277,3.37843,24.20100,-27.31113,4.60721,22.87387,-24.53449,0.0829289,-0.0334866,0.0239027,winding_short,67.677
68.927500,motor_3,67.24769,2955.63960,68.27557,50.66868,-4.83469,-23.33475,27.85011,-7.32795,-21.40029,25.32395,0.0020043,-0.0516347,-0.0651491,winding_short,67.677
68.930000,motor_3,66.75915,2958.78358,68.25195,49.35165,6.40169,22.14584,-28.54185,8.48358,20.39761,-24.72843,-0.0252309,-0.0683443,0.0347866,winding_short,67.677
68.932500,motor_3,66.89013,2944.00684,68.44161,49.88571,-7.61354,-20.64820,28.77406,-10.32917,-19.10139,25.49813,-0.0936385,-0.0764436,0.0000709,winding_short,67.677
68.935000,motor_3,66.58722,2953.00573,68.29893,48.62226,9.47490,18.97910,-29.05974,12.03217,17.06000,-26.01012,0.0190167,-0.0261345,0.0074689,winding_short,67.677
68.937500,motor_3,66.64110,2949.24022,68.29954,48.89418,-10.67958,-17.96873,29.49365,-13.53175,-16.37445,26.18823,-0.0723786,-0.0560933,-0.0299976,winding_short,67.677
68.940000,motor_3,66.67727,2966.62668,68.11289,49.12204,11.83108,16.62661,-29.73132,16.00158,14.46987,-25.85513,0.0767814,-0.0216435,0.0752491,winding_short,67.677
68.942500,motor_3,66.87371,2949.65091,68.34601,49.83177,-12.94652,-14.43328,29.85606,-18.15385,-12.95841,26.19768,-0.0237956,-0.0520994,-0.0008889,winding_short,67.677
68.945000,motor_3,66.53963,2950.78540,68.48125,49.44774,14.23347,12.73105,-29.28092,19.86184,12.20994,-25.81177,0.1261253,-0.0566129,0.0133669,winding_short,67.677
68.947500,motor_3,66.36277,2961.70663,68.36775,48.30027,-15.51197,-11.36879,29.67648,-20.73619,-10.22977,25.64726,-0.0871732,-0.1188109,-0.0601223,winding_short,67.677
68.950000,motor_3,66.28937,2956.16142,68.41092,48.23659,16.63724,9.60288,-28.72167,22.51859,8.82350,-25.45293,0.0660575,-0.0705054,0.0641579,winding_short,67.677
68.952500,motor_3,66.78837,2959.64716,68.23205,49.44849,-17.81476,-8.06653,28.69771,-23.80328,-7.47459,25.13929,-0.1347703,-0.1304825,-0.0211693,winding_short,67.677
68.955000,motor_3,66.93344,2957.06098,68.45068,49.72968,18.82445,6.14687,-27.94502,25.79421,5.75896,-25.49236,0.0691108,-0.0364095,0.0120241,winding_short,67.677
68.957500,motor_3,66.35664,2934.35231,68.26613,48.37044,-19.50025,-4.20849,27.31451,-26.09416,-3.56941,23.99182,-0.1039830,-0.0571863,-0.0587670,winding_short,67.677
68.960000,motor_3,66.37700,2953.25846,68.43988,48.47310,20.64896,2.14711,-26.53761,27.49098,2.67702,-23.38410,0.1286915,0.0004663,0.0712168,winding_short,67.677
68.962500,motor_3,66.78053,2957.37398,68.42918,49.36002,-21.31828,-0.43867,25.49926,-29.50594,-0.59790,22.98744,-0.0606978,-0.0301128,-0.0404226,winding_short,67.677
68.965000,motor_3,66.63009,2945.25700,68.49151,48.63448,22.23796,-1.56965,-24.79905,29.74551,-1.34395,-22.42777,0.1505885,-0.0552804,0.0241677,winding_short,67.677
68.967500,motor_3,66.90004,2954.82133,68.27753,50.09316,-23.00071,3.46313,23.61513,-31.66028,3.05448,21.67127,-0.1172523,-0.0841228,-0.0760175,winding_short,67.677
68.970000,motor_3,67.27572,2949.56844,68.13350,50.17325,23.06102,-4.98674,-22.72060,32.72258,-4.88825,-20.97561,0.0942434,-0.0490219,0.0569661,winding_short,67.677
68.972500,motor_3,67.02446,2952.58209,68.55261,50.29598,-23.59712,6.78913,21.46551,-33.15056,6.51961,19.28763,-0.1415641,-0.0663925,-0.0373627,winding_short,67.677
68.975000,motor_3,66.81503,2962.22262,68.53703,49.23275,24.26773,-8.81307,-20.42211,32.91531,-7.54994,-17.84718,0.0986237,-0.0321301,0.0177982,winding_short,67.677
68.977500,motor_3,66.57234,2954.44601,68.59086,48.72478,-24.46352,10.57402,19.44188,-32.33606,9.10796,16.81290,-0.1287968,-0.0222845,-0.0796243,winding_short,67.677
68.980000,motor_3,66.36705,2951.49684,68.36608,48.50244,24.70640,-12.50497,-17.66427,33.12949,-10.92999,-15.56820,0.1292760,-0.0141819,0.0295642,winding_short,67.677
68.982500,motor_3,66.95920,2954.27521,68.18674,50.05011,-24.68101,14.04821,16.58045,-33.70519,12.88992,14.63183,-0.0479870,0.0202330,-0.0320517,winding_short,67.677
68.985000,motor_3,66.82170,2952.11586,68.40288,49.89420,24.76760,-15.41308,-14.92188,34.38386,-14.70421,-13.58207,0.1701413,0.0325310,0.0167036,winding_short,67.677
68.987500,motor_3,66.40485,2964.95050,68.43851,48.60244,-25.13944,17.26073,13.06271,-33.13071,15.07393,11.92910,-0.0824244,-0.0496442,-0.0608351,winding_short,67.677
68.990000,motor_3,66.65088,2955.24015,68.33249,49.31789,24.33506,-18.59293,-11.52658,33.28286,-16.75929,-10.76534,0.1078653,0.0104432,0.0621826,winding_short,67.677
68.992500,motor_3,66.37780,2950.37887,68.32492,48.38668,-24.32527,20.28167,10.05586,-32.86809,17.87876,8.66154,-0.1678340,-0.0325625,-0.0420811,winding_short,67.677
68.995000,motor_3,66.84060,2958.93147,68.32164,49.93097,24.09441,-21.60801,-8.37437,32.96646,-19.67594,-7.17746,0.0754093,0.0501408,0.0326261,winding_short,67.677
68.997500,motor_3,66.48556,2947.30532,68.45899,48.76530,-24.05947,22.43727,6.66700,-31.99815,20.40552,6.25994,-0.1963091,0.0294539,-0.0602624,winding_short,67.677
69.000000,motor_3,66.59689,2955.93009,68.30262,48.92733,23.50992,-23.66172,-5.27413,31.35802,-21.29032,-4.08360,0.1444504,0.0847920,0.1030534,winding_short,67.677
69.002500,motor_3,66.92799,2960.84541,68.27671,49.51125,-23.03573,24.86911,3.18598,-30.49808,22.77011,3.07398,-0.0943699,0.0758061,-0.0005436,winding_short,67.677
69.005000,motor_3,66.42877,2946.94181,68.30992,48.70645,22.09030,-26.02073,-1.43403,29.32785,-23.31903,-1.57769,0.1313291,0.0791943,0.0467237,winding_short,67.677
69.007500,motor_3,66.61676,2957.15215,68.33904,49.08127,-21.21537,27.36415,-0.48398,-28.56662,24.81418,-1.04526,-0.0485154,0.0205058,-0.0583680,winding_short,67.677
69.010000,motor_3,66.78688,2953.98374,68.33646,49.61854,20.46217,-27.92404,2.30134,28.01315,-25.47583,1.60348,0.1145841,0.0600255,0.0800502,winding_short,67.677
69.012500,motor_3,66.68765,2959.11371,68.54011,49.40468,-19.71508,28.50309,-3.98458,-26.88320,26.73817,-3.87261,-0.1592449,0.0341194,0.0159559,winding_short,67.677
69.015000,motor_3,66.71431,2949.06864,68.51882,49.03474,18.79918,-29.08784,6.04929,25.20868,-26.82296,5.13839,0.0271048,0.0950782,0.0696795,winding_short,67.677
69.017500,motor_3,66.87013,2954.28200,68.19953,49.83393,-17.73291,29.63220,-7.47817,-24.80108,27.25194,-6.69073,-0.1503566,0.0323776,-0.0771453,winding_short,67.677
69.020000,motor_3,66.98652,2956.65018,68.30467,50.50640,16.60649,-30.41716,9.39100,23.28690,-28.03363,8.18598,0.0582501,0.0903458,0.0806557,winding_short,67.677
69.022500,motor_3,66.70817,2955.76288,68.23631,49.43173,-15.61482,30.72431,-10.93366,-21.15641,28.04361,-9.64113,-0.0350987,0.1435988,0.0143250,winding_short,67.677
69.025000,motor_3,66.84556,2962.68390,68.50699,49.50580,14.38021,-30.96908,12.16141,19.13483,-28.38815,10.59705,0.1140077,0.1200555,0.0054559,winding_short,67.677
69.027500,motor_3,66.91311,2947.63022,68.43215,49.94133,-13.17261,31.08334,-14.05680,-17.85630,28.16886,-13.03420,-0.0125016,0.0374848,-0.0222338,winding_short,67.677
69.030000,motor_3,66.83316,2953.31999,68.27732,49.56754,11.73266,-30.78783,15.24798,16.12726,-28.42910,14.30100,0.0154556,0.0272995,0.0204185,winding_short,67.677
69.032500,motor_3,67.07550,2954.96686,68.13279,49.92452,-10.20150,30.64004,-16.61125,-14.22885,28.45458,-16.07419,-0.0909519,0.0241739,-0.0038925,winding_short,67.677
69.035000,motor_3,66.74369,2963.52703,68.46183,49.35199,8.89209,-30.76942,18.42297,12.71105,-27.72937,16.61748,-0.0196334,0.0134709,0.0204078,winding_short,67.677
69.037500,motor_3,66.17634,2957.72249,68.52125,48.28665,-7.77242,30.43952,-19.92525,-10.40029,26.93506,-16.96448,-0.0918086,0.0571989,-0.0401647,winding_short,67.677
69.040000,motor_3,66.43957,2958.59020,68.48743,48.57019,6.44368,-29.66210,21.30467,8.15600,-26.99518,18.71788,0.0517556,0.0713419,0.0163580,winding_short,67.677
69.042500,motor_3,66.69478,2949.62446,68.31686,49.56742,-5.20588,29.22017,-22.25363,-6.43278,26.34074,-19.70302,0.0561917,0.0879018,0.0270086,winding_short,67.677
69.045000,motor_3,66.63540,2950.21279,68.45701,49.46154,3.52788,-28.61959,23.67493,4.73788,-25.92595,20.73420,0.0103118,0.0586520,-0.0011690,winding_short,67.677
69.047500,motor_3,66.68255,2955.56981,68.13852,49.35641,-1.78149,27.27788,-24.58115,-2.69666,26.06270,-21.86348,0.0369140,-0.0341405,-0.0436191,winding_short,67.677
69.050000,motor_3,66.59887,2951.97578,68.29184,48.82171,0.39171,-26.78212,25.57160,0.34462,-24.92790,22.42100,-0.0123772,-0.0300581,0.0187438,winding_short,67.677
69.052500,motor_3,66.75681,2959.17464,68.50635,49.60204,1.19046,26.25384,-26.60190,1.60586,24.08309,-23.65572,-0.0116668,-0.0469501,0.0420312,winding_short,67.677
69.055000,motor_3,66.32040,2950.51045,68.50490,48.17640,-2.74322,-25.08877,27.14660,-3.36197,-22.47000,23.33007,-0.0377233,-0.0388337,0.0179097,winding_short,67.677
69.057500,motor_3,66.92496,2951.47817,68.13953,49.58729,4.16766,23.88252,-27.53280,5.67442,22.06535,-24.28733,-0.0283767,-0.0315084,-0.0293648,winding_short,67.677
69.060000,motor_3,66.94739,2960.47877,68.54449,49.85861,-5.55632,-22.64051,28.44457,-7.54189,-20.73543,25.32485,-0.0604977,-0.0375693,-0.0119691,winding_short,67.677
69.062500,motor_3,67.24173,2955.11662,68.30623,50.97526,7.04402,21.24704,-28.81111,9.74598,19.69348,-26.41335,0.0371298,-0.0150514,-0.0023870,winding_short,67.677
69.065000,motor_3,67.19763,2956.01058,68.33144,50.38666,-8.33551,-20.01316,28.88587,-11.51929,-18.71628,25.54866,-0.0241541,-0.0391053,-0.0137357,winding_short,67.677
69.067500,motor_3,67.32466,2950.79938,68.35754,50.92189,9.78163,18.57247,-29.48258,13.72879,17.22326,-27.17514,0.0838185,-0.0355470,0.0176413,winding_short,67.677
69.070000,motor_3,66.66969,2944.49070,68.30883,49.29758,-11.03888,-16.74372,29.71431,-15.41544,-15.30096,26.44289,-0.0087966,-0.0654805,-0.0302931,winding_short,67.677
69.072500,motor_3,66.93844,2953.39655,68.10074,49.80210,12.04928,15.80022,-29.71205,17.17458,14.13306,-26.26748,0.0586144,-0.0871234,0.0821059,winding_short,67.677
69.075000,motor_3,66.36889,2962.36090,68.40231,48.47071,-14.04614,-13.94669,29.70215,-18.28562,-12.22149,25.65786,-0.1035594,-0.0909952,-0.0011700,winding_short,67.677
69.077500,motor_3,66.72945,2955.29335,68.34957,49.10327,14.79525,11.97848,-29.26675,20.17355,11.61993,-25.69178,0.0159859,-0.0547285,0.0089182,winding_short,67.677
69.080000,motor_3,66.66481,2955.99343,68.31232,49.30188,-16.13712,-10.40847,29.01113,-21.50912,-9.54665,25.64443,-0.1136094,-0.0329227,-0.0507265,winding_short,67.677
69.082500,motor_3,66.56711,2957.07558,68.39309,48.86286,17.42053,8.60484,-28.95328,23.07568,8.86744,-25.35604,0.1025317,-0.0336606,0.0535882,winding_short,67.677
69.085000,motor_3,66.59165,2953.97621,68.42264,48.61569,-17.87628,-7.00447,28.34651,-24.53682,-6.18414,24.32886,-0.0422928,-0.0585626,-0.0417485,winding_short,67.677
69.087500,motor_3,66.41662,2959.19126,68.47660,48.57410,19.07590,5.16615,-27.50848,25.67711,4.13851,-23.83775,0.1229606,-0.0506882,0.0064679,winding_short,67.677
69.090000,motor_3,66.85016,2959.98544,68.44238,49.78127,-20.15105,-3.45769,27.21622,-27.94453,-3.10697,24.56128,-0.0748900,-0.1153292,-0.0318805,winding_short,67.677
69.092500,motor_3,66.15663,2957.66242,68.45095,47.67923,20.79436,1.64338,-26.26511,27.67378,0.58482,-22.61485,0.0594012,-0.1078719,0.0327999,winding_short,67.677
69.095000,motor_3,66.81133,2947.07703,68.23798,49.29895,-21.64893,0.25504,25.07560,-29.61019,0.73039,22.70757,-0.1809813,-0.0765766,-0.0771752,winding_short,67.677
69.097500,motor_3,66.72238,2950.33132,68.33794,49.19582,22.64064,-1.98821,-24.54886,30.40615,-2.30451,-21.61124,0.0353570,-0.0793939,0.0221274,winding_short,67.677
69.100000,motor_3,67.02379,2950.47434,68.39989,50.18461,-23.07760,3.91382,23.30961,-31.96816,3.63362,20.78776,-0.1358016,-0.0667884,-0.0552698,winding_short,67.677
69.102500,motor_3,66.91964,2950.04528,68.41554,49.69609,23.64527,-6.02363,-22.26944,31.88790,-5.16523,-19.56204,0.1245512,-0.0197968,0.0655155,winding_short,67.677
69.105000,motor_3,66.79322,2949.04981,68.34403,49.33099,-24.12370,7.75703,21.26123,-32.29702,6.83367,18.50631,-0.0552983,-0.0331671,-0.0244946,winding_short,67.677
69.107500,motor_3,66.86382,2955.35465,68.53070,49.55441,24.04808,-9.67586,-19.61195,33.17715,-8.51601,-17.94836,0.1447776,-0.0243272,0.0346546,winding_short,67.677
69.110000,motor_3,67.15295,2953.75227,68.22275,50.13327,-24.56222,10.88576,18.57985,-34.07333,10.35798,16.42484,-0.1211053,-0.0979495,-0.0762399,winding_short,67.677
69.112500,motor_3,66.92441,2949.35081,68.24275,49.45101,24.63475,-13.22849,-17.28359,33.85008,-12.11339,-14.56628,0.1099050,-0.0528841,0.0933178,winding_short,67.677
69.115000,motor_3,66.76824,2941.58541,68.37533,49.42347,-24.49760,14.62101,15.53522,-33.89696,13.49135,14.26410,-0.1474568,-0.0506289,-0.0155966,winding_short,67.677
69.117500,motor_3,66.77090,2961.50403,68.40533,49.34457,24.86566,-16.17152,-14.00599,33.97730,-14.90992,-12.48469,0.0360652,-0.0268806,0.0418921,winding_short,67.677
69.120000,motor_3,67.03396,2954.27107,68.17980,50.01309,-25.03590,17.75074,12.38750,-34.08627,16.58948,11.23670,-0.1601302,0.0311311,-0.0796858,winding_short,67.677
69.122500,motor_3,66.62138,2948.43534,68.29109,48.45069,24.58356,-19.08098,-10.64597,32.55046,-17.28342,-9.11365,0.1560781,0.0502470,0.0368613,winding_short,67.677
69.125000,motor_3,66.92357,2953.11880,68.17259,49.87174,-24.17829,20.28379,9.11641,-33.17093,18.69239,7.76243,-0.0447907,0.0706638,-0.0388886,winding_short,67.677
69.127500,motor_3,66.48404,2955.21893,68.42156,48.74123,24.12989,-21.94564,-7.51397,32.42476,-19.83442,-6.89584,0.1851490,0.0869748,0.0374527,winding_short,67.677
69.130000,motor_3,67.19925,2959.16781,68.24182,50.45737,-23.44910,23.09863,5.86739,-32.34632,21.60244,5.49312,-0.0552971,0.0053553,-0.0771309,winding_short,67.677
69.132500,motor_3,66.65157,2948.13011,68.33205,49.30880,22.78746,-24.45895,-4.38173,31.09396,-22.96235,-3.34904,0.0816479,0.0203589,0.0393392,winding_short,67.677
69.135000,motor_3,66.36812,2945.82748,68.31830,48.66249,-22.30727,25.28138,2.37611,-29.89090,23.07791,1.81642,-0.1663538,0.0339891,-0.0267310,winding_short,67.677
69.137500,motor_3,66.72326,2953.04048,68.39481,49.13268,21.89999,-26.40305,-0.53474,29.11400,-23.95793,-0.30977,0.0558912,0.0738381,0.0340060,winding_short,67.677
69.140000,motor_3,66.85748,2949.16903,68.18597,49.56114,-21.12676,27.47251,-1.42191,-28.70228,24.94287,-1.25165,-0.1210132,0.0715540,-0.1100602,winding_short,67.677
69.142500,motor_3,66.64326,2961.68275,68.45041,48.69045,20.10069,-28.14945,3.02031,27.84622,-25.39059,3.26739,0.0904829,0.0948995,0.0227853,winding_short,67.677
69.145000,motor_3,66.75964,2954.53282,68.25203,49.50142,-19.43717,28.94043,-4.48028,-26.41733,26.80571,-4.06564,-0.0461796,0.0746570,-0.0295324,winding_short,67.677
69.147500,motor_3,67.53750,2952.60513,67.93622,51.35489,18.68860,-29.49160,6.04486,25.71104,-28.48283,6.21072,0.1468822,0.1298727,0.0584313,winding_short,67.677
69.150000,motor_3,66.97986,2957.40427,68.25390,49.88402,-17.26676,29.89461,-8.24260,-23.92783,28.39396,-7.31128,-0.0525649,0.0804995,-0.0734258,winding_short,67.677
69.152500,motor_3,66.79583,2953.18679,68.38979,49.25374,16.41727,-30.45091,9.92373,21.93195,-27.85590,8.66439,0.0370608,0.0167246,0.0481919,winding_short,67.677
69.155000,motor_3,66.28266,2954.75506,68.43497,48.08894,-15.01476,30.56972,-11.48307,-19.86005,27.20801,-9.78558,-0.1210537,0.0180517,0.0058500,winding_short,67.677
69.157500,motor_3,66.46078,2954.46740,68.37302,48.53497,13.73328,-31.18536,13.31318,18.46170,-28.23471,11.66304,0.0351761,0.0701779,0.0235726,winding_short,67.677
69.160000,motor_3,66.95623,2956.81334,68.33784,50.15944,-12.46619,30.95926,-14.65805,-17.66941,28.62199,-12.95147,-0.0745254,0.0444632,-0.0611882,winding_short,67.677
69.162500,motor_3,67.22998,2960.67973,68.21877,50.11444,11.62707,-30.89806,16.15298,15.59938,-28.81548,14.04101,0.0377201,0.0901441,0.0253613,winding_short,67.677
69.165000,motor_3,67.01570,2954.44422,68.53465,49.52076,-9.97553,30.60765,-17.53650,-13.78989,28.14049,-15.88039,0.0086717,0.1029468,0.0100850,winding_short,67.677
69.167500,motor_3,66.40954,2961.05661,68.24140,48.21714,8.53984,-30.54059,19.15503,10.75835,-27.08033,16.11678,0.0652069,0.0823082,0.0251244,winding_short,67.677
69.170000,motor_3,66.39918,2949.11462,68.33672,48.92998,-6.83368,29.66362,-20.16425,-9.44521,27.66578,-18.06916,-0.0005644,0.0309791,-0.0313141,winding_short,67.677
69.172500,motor_3,66.74965,2958.23756,68.37067,48.66907,5.38499,-29.44852,21.38401,7.77526,-26.83371,18.96299,0.0193557,-0.0206480,0.0235789,winding_short,67.677
69.175000,motor_3,66.85091,2960.35640,68.51906,49.29497,-3.94223,29.22298,-22.84329,-5.34040,25.92728,-19.35175,-0.0511721,0.0200396,0.0619229,winding_short,67.677
69.177500,motor_3,66.95631,2955.13807,68.45826,49.68729,2.28108,-28.41607,23.67512,3.44258,-26.29391,21.25496,-0.0525081,0.0049064,0.0306676,winding_short,67.677
69.180000,motor_3,66.11180,2954.14828,68.32908,47.42302,-1.28926,27.39218,-24.63309,-1.08268,24.33392,-20.82651,-0.0099472,0.0134525,-0.0402510,winding_short,67.677
69.182500,motor_3,66.24606,2946.28286,68.38566,47.95783,-0.30775,-26.45771,25.61901,-0.94178,-23.74342,22.21865,0.0161305,0.0600864,0.0060872,winding_short,67.677
69.185000,motor_3,66.90292,2952.59300,68.27198,49.80106,1.90764,25.32930,-26.56285,2.82939,23.62413,-23.90037,0.0433311,0.0761446,0.0342603,winding_short,67.677
69.187500,motor_3,66.88391,2948.59097,68.22357,49.58971,-3.35722,-24.52831,26.96168,-3.81867,-22.42773,24.18025,0.0357984,0.0116773,-0.0107725,winding_short,67.677
69.190000,motor_3,66.66772,2951.86774,68.54696,48.88171,4.42825,23.19443,-27.85891,6.83210,21.81338,-24.99703,0.0657497,0.0086869,0.0099250,winding_short,67.677
69.192500,motor_3,66.68685,2948.24605,68.38927,48.93606,-6.27117,-22.02484,28.35334,-8.15279,-20.20870,25.20404,-0.0325284,-0.0518210,-0.0100346,winding_short,67.677
69.195000,motor_3,66.64807,2950.63891,68.16021,49.30293,7.31496,20.35344,-28.81239,10.41053,18.88365,-25.07627,0.0305541,-0.1005348,0.0672691,winding_short,67.677
69.197500,motor_3,66.69338,2949.17038,68.52116,49.16973,-8.96190,-19.47970,28.91930,-12.19031,-18.15623,25.62949,-0.0520842,-0.1050378,-0.0294046,winding_short,67.677
69.200000,motor_3,66.57876,2945.80642,68.23110,48.99086,10.25278,18.04904,-29.42300,13.98693,16.61711,-25.70605,0.0107380,-0.0524561,-0.0012505,winding_short,67.677
69.202500,motor_3,66.37993,2954.30751,68.37123,48.27679,-11.62656,-16.28251,29.55615,-15.67800,-14.60956,25.30056,-0.0527532,-0.0207962,-0.0166326,winding_short,67.677
69.205000,motor_3,66.99989,2957.06387,68.21374,50.23447,13.05767,14.52942,-29.91459,17.97384,13.70126,-26.93772,0.0888764,0.0259066,0.0799557,winding_short,67.677
69.207500,motor_3,66.55725,2953.58232,68.27910,48.96811,-14.27321,-13.06202,29.69086,-19.22291,-11.71795,25.82706,-0.0411129,-0.0520741,0.0045984,winding_short,67.677
69.210000,motor_3,66.65217,2942.38192,68.22080,49.13500,15.18733,11.49285,-28.90653,21.03846,10.53180,-25.94924,0.1188014,-0.0344094,0.0293372,winding_short,67.677
69.212500,motor_3,66.90163,2948.73489,68.29094,50.02063,-16.44114,-9.55832,28.89577,-22.03959,-9.27111,26.34011,-0.1068777,-0.0897709,-0.1043019,winding_short,67.677
69.215000,motor_3,66.58858,2955.92363,68.27410,49.09523,17.67891,7.74499,-28.51122,24.09662,7.23656,-25.31337,0.0498183,-0.1319385,0.0610331,winding_short,67.677
69.217500,motor_3,67.21643,2948.93500,68.14657,50.53844,-18.70782,-6.13297,28.05313,-25.55798,-5.35035,25.36003,-0.1142148,-0.1187427,-0.0438528,winding_short,67.677
69.220000,motor_3,66.57570,2952.62056,68.30891,48.74162,19.72153,3.94357,-27.28868,26.63737,3.78106,-24.15769,0.0666991,-0.0651458,0.0057507,winding_short,67.677
69.222500,motor_3,66.76891,2941.84784,68.26420,49.42843,-20.60450,-2.34748,26.37869,-28.01555,-1.98326,23.72292,-0.0634145,-0.0749765,-0.0760829,winding_short,67.677
69.225000,motor_3,67.22533,2957.23203,68.29409,50.59588,21.57066,0.44842,-25.92647,29.33788,0.18175,-23.62959,0.1484751,-0.0431356,0.0606513,winding_short,67.677
69.227500,motor_3,66.87841,2952.53502,68.35234,49.40406,-22.38812,1.16449,24.84430,-29.93703,0.87748,21.87633,-0.0809644,-0.0532434,-0.0351395,winding_short,67.677
69.230000,motor_3,66.71048,2946.49288,68.25477,49.41542,22.75137,-3.02599,-24.04299,31.40137,-3.17228,-21.46550,0.1728397,-0.0355279,0.0001907,winding_short,67.677
69.232500,motor_3,66.81181,2946.66973,68.40526,49.21933,-23.36573,5.05046,22.65123,-31.41678,4.71872,20.42306,-0.0798970,-0.0706558,-0.0605185,winding_short,67.677
69.235000,motor_3,66.56022,2944.41453,68.28140,48.88830,23.79736,-6.72013,-21.75507,32.22127,-5.82674,-18.89900,0.0851909,-0.0533743,0.0707013,winding_short,67.677
69.237500,motor_3,67.04949,2951.77743,68.31705,50.11653,-24.26135,8.74615,20.28911,-33.68193,7.68892,18.95350,-0.1094363,-0.0635884,-0.0265284,winding_short,67.677
69.240000,motor_3,66.63550,2953.44071,68.33797,48.92990,24.51272,-10.43351,-19.30004,32.63233,-9.27840,-17.24012,0.0876399,0.0143782,0.0529138,winding_short,67.677
69.242500,motor_3,66.66824,2946.61746,68.33189,48.92001,-24.70711,11.93533,18.04688,-33.45093,10.96142,15.85487,-0.1430075,0.0308957,-0.0566842,winding_short,67.677
69.245000,motor_3,66.18457,2941.29888,68.53873,47.89473,24.57410,-13.65670,-16.57343,33.13845,-11.94454,-13.78782,0.1125649,0.0499550,0.0778947,winding_short,67.677
69.247500,motor_3,66.58051,2947.93404,68.41354,48.67803,-24.64858,15.00152,15.36736,-33.20405,14.68336,12.64131,-0.0568475,0.0360980,-0.0577821,winding_short,67.677
69.250000,motor_3,66.56270,2951.38737,68.31533,49.16331,24.65277,-17.03042,-13.19435,33.88571,-15.58639,-11.51238,0.1743959,0.0167714,0.0783832,winding_short,67.677
